"","population_ysw.Group.1","population_ysw.Group.2","population_ysw.x","budget_ysw.x","inmate_expenditure_ysw.x","expenditure_ysw.x","deaths_ysw.x","escapes_ysw.x","movement_ysw.x","recidivism_ysw.x","as.numeric.voc_df.x.","rehabilitation_ysw.x","edu_facility_ysw.x"
"233",2001,"Nagaland",0.947976878612717,0.120295085868401,0.348880485604134,0,0.4,0.4,1,0.0434782608695652,0.326666666666665,0,0
"234",2002,"Nagaland",0.751445086705202,0,0.364367156098761,0.0889848311511991,0,0,0.0651307044749668,0,0.326666666666665,0,0
"235",2003,"Nagaland",0.38728323699422,0.356435172331734,0,0.105165079142731,0,0,0.0256978289765175,0,0.326666666666665,0,0
"236",2004,"Nagaland",0.508670520231214,0.338777614722564,0.457714707571159,0.568885638932194,0,0,0.0159503766061143,0,0.326666666666665,0,0
"237",2005,"Nagaland",0.716763005780347,0.313298695117598,0.452382905422033,0.374404694783867,1,0,0.00487372618520159,0,0.32,0,0
"238",2006,"Nagaland",1,0.502867568317931,0.472643466491674,0.543896225106952,1,0,0,0,1,0,0
"239",2007,"Nagaland",0,0.37525086265022,0.505700926913297,0.430793473291202,0,1,0.0381036774479397,1,0.312727272727273,0,0
"240",2008,"Nagaland",0.682080924855491,0.533938841074049,0.521450250184562,0.575411214607207,0.4,0.4,0.0363314133805937,0.565217391304348,0.305454545454545,0,0
"241",2009,"Nagaland",0.705202312138728,0.722516162297228,0.5418341399393,0.747208014742396,0.2,0,0.0478511298183429,0.782608695652174,0.0218181818181818,0,0
"242",2010,"Nagaland",0.115606936416185,1,1,1,0.8,0.2,0.025254762959681,0.565217391304348,0,0,0
"243",2001,"Orissa",0,0.00333617499978028,0.0632426283407437,0.00709181561279407,1,0,1,1,0.351145038167939,0.110294117647059,0.432310469314079
"244",2002,"Orissa",0.260492824262118,0,0.0195086254135829,0,0.142857142857143,0.170731707317073,0.0947698292630214,0.396551724137931,0.958015267175573,0,0.0433212996389892
"245",2003,"Orissa",0.349851069591118,5.09742228628178e-05,0,0.00327591482621452,0.428571428571429,0.731707317073171,0.117282616526187,0.53448275862069,1,0.00630252100840336,0.00451263537906137
"246",2004,"Orissa",0.401570538857298,0.00906110754682158,0.032271601684158,0.0135536476051623,0.285714285714286,0.121951219512195,0.0522536800902913,0.362068965517241,0,1,0.157039711191336
"247",2005,"Orissa",0.618196588139724,0.0384837805296046,0.0715663085172057,0.0469707787597522,0,0.365853658536585,0.126347765530821,0.568965517241379,0.282442748091603,0.42594537815126,1
"248",2006,"Orissa",0.803953425399404,0.124519480062927,0.153342998050872,0.144922232021967,0.619047619047619,0.365853658536585,0.141014096006532,0,0.454198473282443,0.0514705882352941,0.277075812274368
"249",2007,"Orissa",1,0.226930209257973,0.331965706437673,0.261445202424737,0.428571428571429,1,0.164847633455803,0.0517241379310345,0.416030534351145,0.164915966386555,0
"250",2008,"Orissa",0.730571351204982,0.528832953956215,0.491062448410524,0.604950271292946,0.619047619047619,0.390243902439024,0.162710419518286,0.327586206896552,0.904580152671756,0.303571428571429,0.399819494584838
"251",2009,"Orissa",0.503384782020038,0.876037720924918,0.67757878016467,1,0.333333333333333,0.48780487804878,0,0.189655172413793,0.534351145038168,0,0.0740072202166065
"252",2010,"Orissa",0.204170051448687,1,1,0.338065210304532,0.904761904761905,0.365853658536585,0.0229270225488077,0.120689655172414,0.469465648854962,0.345588235294118,0.57129963898917
"253",2001,"Pondicherry",0.16,0,0.114706052473108,0.00534755255958223,0,1,0,0.870967741935484,0.567164179104478,0.495626822157434,1
"254",2002,"Pondicherry",0,0.0141813182837711,0.0583978317606199,0,0,1,0.330079630105317,0.548387096774194,0.835820895522388,0.516034985422741,0.8
"255",2003,"Pondicherry",0.32,0.0298338277500422,0.0331475085711635,0.0391407250172564,0,1,0.449267916773696,1,1,0.658892128279883,1
"256",2004,"Pondicherry",0.55,0.0731977908014374,0.169746178466348,0.090460962950308,0,1,0.702799897251477,0.645161290322581,0.970149253731343,0.793002915451895,1
"257",2005,"Pondicherry",0.42,0.114752912235005,0,0.138306607609528,1,0,0.896223991780118,1,0.328358208955224,1,1
"258",2006,"Pondicherry",0.66,0.115090562670333,0.131797878796687,0.123049704185151,0,0,0.71538659131775,0.612903225806452,0.522388059701492,0.329446064139942,1
"259",2007,"Pondicherry",1,0.185225381665581,0.248303457209657,0.120310777356637,0.666666666666667,0,0.672232211661957,0.354838709677419,0.328358208955224,0.122448979591837,0.7
"260",2008,"Pondicherry",0.54,0.382003231797024,0.366184297411225,0.396138854269786,0.333333333333333,0,0.616491137939892,0,0,0.0874635568513119,0.2
"261",2009,"Pondicherry",0.23,0.97129971299713,0.65571977073881,1,1,0,0.575648600051374,0.258064516129032,0.134328358208955,0.043731778425656,0.2
"262",2010,"Pondicherry",0.15,1,1,0.627399504228682,0,0,1,0.483870967741935,0.283582089552239,0,0
"263",2001,"Punjab",0,0,0.0572817929487049,0,0.5,0,1,0.113821138211382,0,0.0246913580246914,0.398901098901099
"264",2002,"Punjab",0.00948275862068966,0.0838788346494196,0,0.184151140731013,0,0.277777777777778,0.00678341914389868,1,0.23001588141874,0.0347923681257015,0.351648351648352
"265",2003,"Punjab",0.203103448275862,0.00987102404526593,1,0.112346977735058,0.1875,0.361111111111111,0,0.426829268292683,0.22710428798306,0.0269360269360269,0.341758241758242
"266",2004,"Punjab",0.518965517241379,0.217424791659444,0.131291583300321,0.204149031154874,0.65,0.388888888888889,0.00922620166109211,0.471544715447154,0.0870831127580731,0.0353535353535354,0.0010989010989011
"267",2005,"Punjab",0.452413793103448,0.309566407468758,0.16113231536743,0.353979447974435,0.85,0.555555555555556,0.00447217106993874,0.520325203252033,0.100847008999471,0.00673400673400673,0
"268",2006,"Punjab",0.527758620689655,0.577924417106158,0.159424545231065,0.420783187569545,0.6875,0.777777777777778,0.0102221053027171,0.601626016260163,1,0.0196408529741863,0.304395604395604
"269",2007,"Punjab",0.67551724137931,0.900554218283928,0.226366439110756,0.939214494867936,0.3875,0.916666666666667,0.00892555150512984,0.41869918699187,0.969825304393859,0,0.32967032967033
"270",2008,"Punjab",0.700172413793103,0.830005561777176,0.275789730430371,0.835310441956201,0.625,0.777777777777778,0.00708406929986095,0.349593495934959,0.122286924298571,0.00673400673400673,1
"271",2009,"Punjab",1,0.908274387036387,0.314088449204417,0.938407804837466,0.425,0.5,0.0281483708519674,0.378048780487805,0.0992588671254632,0.987654320987654,0.857142857142857
"272",2010,"Punjab",0.963793103448276,1,0.351528469578442,1,1,1,0.036510203314668,0,0.112228692429857,1,0.892307692307692
"273",2001,"Rajasthan",0.109808871258565,0,0.0671472686839304,0.0142943524005321,0.145454545454545,0.102564102564103,1,1,0.12874748710777,0.513253012048193,1
"274",2002,"Rajasthan",0,0.0179816714305741,0,0,0.2,0.128205128205128,0.557594131414838,0.108823529411765,0.00839087492352067,0.773493975903614,0.291304347826087
"275",2003,"Rajasthan",0.0557158312297151,0.0493094116277357,0.0279929596020278,0.0429386866610231,0.363636363636364,0.153846153846154,0.594335621495107,0.0794117647058823,0.012935932173761,1,0.322608695652174
"276",2004,"Rajasthan",0.141543454742157,0.128390274500859,0.0221119086013006,0.12716168823316,0.218181818181818,0.564102564102564,0.495609556871554,0.126470588235294,0.0804125513504064,0.612048192771084,0.111594202898551
"277",2005,"Rajasthan",0.109448250991706,0.142159273700142,0.0460893118748748,0.144123836014028,0,0,0.307022090971448,0.167647058823529,0.0101389738659208,0.833734939759036,0.17768115942029
"278",2006,"Rajasthan",0.287955283086909,0.197525144164629,0.141872450754103,0.206124077881243,0.272727272727273,0.205128205128205,0.0707392804595173,0.0941176470588235,0.000699239576960056,0.0481927710843374,0.114202898550725
"279",2007,"Rajasthan",0.414893617021277,0.387646629743414,0.663726141166303,0.391875680251542,0.545454545454545,1,0.00264421440651786,0.258823529411765,0,0.325301204819277,0
"280",2008,"Rajasthan",0.565091958168049,0.627754690844982,0.447550089058926,0.626883540936026,0.272727272727273,0.102564102564103,0.0300445589398009,0.267647058823529,1,0.0265060240963855,0.0660869565217391
"281",2009,"Rajasthan",1,1,0.689516341522539,0.678768895876164,1,0.179487179487179,0,0.479411764705882,0.0602220085656848,0.103614457831325,0.0571014492753623
"282",2010,"Rajasthan",0.86693112152903,0.999149387107275,1,1,0.909090909090909,0.230769230769231,0.0936784949445762,0,0.117384843982169,0,0.158260869565217
"283",2001,"Sikkim",0.244897959183673,0,0.302718776679324,0,0,0,0,0.142857142857143,0.0641025641025641,0.687150837988827,0.119565217391304
"284",2002,"Sikkim",0.102040816326531,0,1,0,0,0,0.007996632996633,0.0714285714285714,0.115384615384615,0.0446927374301676,0.0869565217391304
"285",2003,"Sikkim",0.0918367346938776,0.504056824416019,0,0.674043206694839,0,0,0.087962962962963,0.928571428571429,0,0.111731843575419,0
"286",2004,"Sikkim",0,0.560621372679237,0.108567458213264,0.746857737565078,0,1,0.480850168350168,0.571428571428571,0.0576923076923077,0,0.0108695652173913
"287",2005,"Sikkim",0.336734693877551,0.561458724338059,0.128274892059367,0.480201742082638,0,0,0.669402356902357,0.428571428571429,0.0384615384615385,0.223463687150838,0
"288",2006,"Sikkim",0.642857142857143,0.422429474778391,0.0390084596529054,0.228215130850174,0,0.5,0.601641414141414,0,0.115384615384615,0.35195530726257,0
"289",2007,"Sikkim",0.653061224489796,0.577094101001935,0.329541490753189,0.207149620068476,0.5,0,1,0.142857142857143,1,1,0.673913043478261
"290",2008,"Sikkim",1,0.880042156324892,0.407199419899617,0.916473089805644,0,0.5,0.780723905723906,0,0.833333333333333,0.553072625698324,0.804347826086957
"291",2009,"Sikkim",0.316326530612245,1,0.73886627096915,1,1,0,0.761574074074074,0.714285714285714,0.384615384615385,0.340782122905028,1
"292",2010,"Sikkim",0.459183673469388,0.654166531920423,0.896535268617959,0.582864993995221,0,0.5,0.510732323232323,1,0.391025641025641,0.960893854748603,0.760869565217391
"293",2001,"Tamilnadu",0.841470353931945,0,0.0667383946027589,0.265372673860716,0.108695652173913,1,0.414431847952938,0.208374287399253,0.481385919646148,0,1
"294",2002,"Tamilnadu",0.913736201206327,0.0890137620890774,0,0.324547560354007,0.326086956521739,0.817307692307692,0.937980803582061,0.802634165519953,0.206782159970512,0.397916204832631,0.661241887048339
"295",2003,"Tamilnadu",1,0.157870603155613,0.0706142808099546,0.375833637166713,0.826086956521739,0.288461538461538,0.974325386429133,0.999213681934342,0,0.419640877854134,0.680809842100165
"296",2004,"Tamilnadu",0.823489245476272,0.466257740954314,0.474123411652964,0.460792796518704,0.695652173913043,0.240384615384615,1,1,0.00663472171028382,0.738638882731102,0.0669379056475831
"297",2005,"Tamilnadu",0.775577557755776,0.354450040449025,0.521042794444899,0,0.630434782608696,0.173076923076923,0.0963572058017958,0.306074307057205,0.846295613711758,0.681223675459987,0.575026639542769
"298",2006,"Tamilnadu",0.545123477865028,0.416475412056047,0.225624449662232,0.0271799364761495,1,0.278846153846154,0.0557077190558983,0.290151366227639,0.800589753040914,0.711372201285746,0.576867189770416
"299",2007,"Tamilnadu",0.311027654489587,0.481211516020051,0.502473899967707,0.0124127272628331,0.0869565217391304,0.442307692307692,0.0127539476504632,0.223707489679575,1,0.658168920416759,0
"300",2008,"Tamilnadu",0.266074883350404,0.607669182317358,0.35677452712377,0.741593792003831,0,0.240384615384615,0.32054564508062,0.0326321997247887,0.977515665315149,0.184216360008867,0.868449094255546
"301",2009,"Tamilnadu",0.0562194150449528,0.762219785991095,0.942898623375741,0.843563902055002,0.108695652173913,0.0384615384615385,0.0423345321170839,0.0273245527816002,0.147438260228529,0.79405896696963,0.743969776227841
"302",2010,"Tamilnadu",0,1,1,1,0.282608695652174,0,0,0,0.0383339476594176,1,0.89537925021796
"303",2001,"Tripura",0.193899782135076,0,0,0,0.666666666666667,0.0833333333333333,0.605475504322767,0.142857142857143,0.539583333333333,0,1
"304",2002,"Tripura",0.196078431372549,0.00443604236316553,0.118196326563943,0.00513801640355789,0,0,0.745417867435158,0,0.539583333333333,0,0.715463917525773
"305",2003,"Tripura",0.980392156862745,0.00262565039966007,0.00715003141137761,0.00304114201782215,0,0,1,0,0,0,0.687628865979381
"306",2004,"Tripura",0.684095860566449,0.151073109331281,0.249622871846001,0.174979418665135,0.333333333333333,0.0833333333333333,0.849394812680115,0.938775510204082,0.229166666666667,0.262295081967213,0.0979381443298969
"307",2005,"Tripura",1,0.275516912395475,0.428175696172529,0.261570602855936,0.833333333333333,0.166666666666667,0.632103746397695,0.571428571428571,0.229166666666667,0.934426229508197,0.211340206185567
"308",2006,"Tripura",0.912854030501089,0.404690894805622,1,0.0176304335132625,0.833333333333333,1,0.440749279538905,0.326530612244898,0.45,0.245901639344262,0.193814432989691
"309",2007,"Tripura",0.797385620915033,0.51708476641733,0.676506957524329,0.11273206560086,0.166666666666667,0,0,0.142857142857143,1,1,0
"310",2008,"Tripura",0.712418300653595,0.685130400622139,0.657816893041827,0.617009875252076,1,0,0.0385590778097983,1,0.891666666666667,0,0.165979381443299
"311",2009,"Tripura",0.0806100217864924,0.794666121493454,0.638408243548286,0.680141207049046,0.666666666666667,0.333333333333333,0.116253602305476,0.959183673469388,0.7375,0,0.122680412371134
"312",2010,"Tripura",0,1,0.789564774800617,1,0.166666666666667,0.166666666666667,0.0956772334293948,0.306122448979592,0.779166666666667,0,0.117525773195876
"313",2001,"Uttar Pradesh",0.0830979142874316,0,0.241541022986934,0.0599630578525154,0,0.0253164556962025,0.932908453212688,0.111363636363636,0.194705023973317,0.365354818717075,1
"314",2002,"Uttar Pradesh",0.0509106209052113,0.0629282062119046,0.0198999570337676,0,0.00847457627118644,1,1,0.509297520661157,1,0.619770684846607,0.794689282649301
"315",2003,"Uttar Pradesh",0,0.0991241377437722,0,0.143406538522822,0.173728813559322,0.810126582278481,0.817537537892616,0.826239669421488,0.643318740879717,1,0.816901408450704
"316",2004,"Uttar Pradesh",0.0353128568852558,0.076526088747903,0.0295295197547019,0.132563601077367,0.076271186440678,0.531645569620253,0.281124414890708,0,0.0771315405461747,0,0
"317",2005,"Uttar Pradesh",0.185940974935385,0.0951883652814293,0.0653037907935082,0.153241788893959,0.326271186440678,0.379746835443038,0.594107448753516,0.419421487603306,0.268709610173025,0.51874806321661,0.532939572921399
"318",2006,"Uttar Pradesh",0.485003305884474,0.109431309330843,0.15680355643224,0.184044304042115,0.411016949152542,0.721518987341772,0.571515985474066,0.377066115702479,0.0254325620179279,0.801673380849086,0.49144328335605
"319",2007,"Uttar Pradesh",0.770842098936106,0.0925165072705185,0.208850067378865,0.168402765596474,0.394067796610169,0.354430379746835,0.583669704973374,1,0.0894308943089431,0.701270529903936,0.731334242011207
"320",2008,"Uttar Pradesh",0.909959728316403,0.342127215480532,0.607459523856024,0.441284910093366,0.88135593220339,0.848101265822785,0.802386403442002,0.671487603305785,0,0.572977998140688,0.731536170427583
"321",2009,"Uttar Pradesh",1,0.515175001269109,0.828480508954553,0.528986216284932,0.970338983050847,0.316455696202532,0.00184751907748199,0.722107438016529,0.167396289347509,0.407809110629067,0.584330354889192
"322",2010,"Uttar Pradesh",0.965979443409268,1,1,1,1,0,0,0.711776859504132,0.135918282259746,0.402231174465448,0.56620727951941
"323",2001,"Uttaranchal",0,0,0,0.235279584167979,0.181818181818182,0.333333333333333,0.250669918192001,0.0813953488372093,0.545146453643185,0.508928571428571,0.406493506493507
"324",2002,"Uttaranchal",0.0550678371907422,0.0444568774725084,0.0137244101036668,0.362411990711742,0.363636363636364,0.5,0.250840056145525,0.22093023255814,0,0.642857142857143,0.319480519480519
"325",2003,"Uttaranchal",0.112529928172386,0.0425217976838259,0.281028824343521,0.0735560489526331,0.181818181818182,0.333333333333333,0.459698572259007,0,0.753812636165577,0,0
"326",2004,"Uttaranchal",0.0598563447725459,0.0423237494491783,0.317923177503802,0.313219763296398,0,0.333333333333333,0.48845188640456,0,0.827886710239651,0.0133928571428571,0.012987012987013
"327",2005,"Uttaranchal",0.0478850758180367,0.0614839754222141,0.243691134286571,0.411301536000665,0.272727272727273,0.5,0.348314925351973,0.534883720930233,0.200435729847495,0.325892857142857,0.367532467532468
"328",2006,"Uttaranchal",0.282521947326417,0.185346985458308,0.38090905771769,0,0.909090909090909,1,0.460917894259262,0.209302325581395,1,0.303571428571429,0.531168831168831
"329",2007,"Uttaranchal",0.33439744612929,0.273971510761446,0.52943295715591,0.428350203944499,0.181818181818182,0,0,1,0.655773420479303,1,0.268831168831169
"330",2008,"Uttaranchal",0.753391859537111,0.716078050809275,0.425769965615809,0.722910051011323,0.363636363636364,0.25,0.45302065758319,0.941860465116279,0.830065359477124,0.973214285714286,0.268831168831169
"331",2009,"Uttaranchal",0.971268954509178,0.906971317664417,0.671148318772474,0.48484231629944,0.272727272727273,0.166666666666667,1,0.0697674418604651,0.453159041394335,0.727678571428571,1
"332",2010,"Uttaranchal",1,1,1,1,1,0.25,0.993619826742851,0.0581395348837209,0.185185185185185,0.294642857142857,0.71038961038961
"333",2001,"West Bengal",0,0.0331135409085728,0,0.0797494747748661,0.4,0.5,0.491381088487492,0.658795749704841,0.165497076023392,0.0085397096498719,0.02231616201337
"334",2002,"West Bengal",0.81136623113028,0.00604575306671811,0.190194878491852,0,0,0.55,0,0,0.24327485380117,0,0.00943767204089658
"335",2003,"West Bengal",0.500063427629075,0.00763172200934702,0.662046334567746,0.164439291532222,0.327272727272727,0.75,0.0544980404867843,0.541912632821724,0,0.00711642470822659,0.0114038537160834
"336",2004,"West Bengal",0.503869085373589,0,0.742228063161089,0.104906786880157,0.418181818181818,0.2,0.370318531396411,0.649350649350649,0.311695906432749,0.116424708226587,0
"337",2005,"West Bengal",0.737155905112267,0.0394902978596544,0.808719295041407,0.134010384989752,0.2,0,0.909656127530424,0.724911452184179,0.421637426900585,0.114147452319954,0.00521038143924499
"338",2006,"West Bengal",0.741595839147533,0.116523231650109,0.878535253686032,0.185775501463261,0.854545454545454,0.25,0.787252850870731,0.476977567886659,0.756140350877193,0.77512097922004,1
"339",2007,"West Bengal",0.792972218698465,0.34187769077661,0.622094736795397,0.367371327870901,0.981818181818182,0.6,0.877095795149836,0.527744982290437,0.635672514619883,0.541702248790208,0.310656704679512
"340",2008,"West Bengal",1,0.47146790358361,0.748004336578107,0.543485374212846,1,0.8,0.931785367003565,0.822904368358914,1,1,0.4226307510814
"341",2009,"West Bengal",0.664594697450209,0.810374231676414,0.94833618447996,0.850699103156834,0.727272727272727,1,0.953590476471108,1,0.357894736842105,0.814118986621122,0.171647660243807
"342",2010,"West Bengal",0.782950653304579,1,1,1,0.745454545454545,0.4,1,0.811097992916175,0.584795321637427,0.847139197267293,0.315867086118757
